country_name,country_code,latitude,longitude,year,water_stress_index,water_stress_category
Honduras,HND,15,-86.5,1962,44843.69916,No Stress
Honduras,HND,15,-86.5,1967,38583.62346,No Stress
Honduras,HND,15,-86.5,1972,33715.71185,No Stress
Honduras,HND,15,-86.5,1977,29008.29608,No Stress
Honduras,HND,15,-86.5,1982,24798.91756,No Stress
Honduras,HND,15,-86.5,1987,21327.47467,No Stress
Honduras,HND,15,-86.5,1992,17498.9442,No Stress
Honduras,HND,15,-86.5,1997,15490.23625,No Stress
Honduras,HND,15,-86.5,2002,13956.70834,No Stress
Honduras,HND,15,-86.5,2007,12629.492,No Stress
Honduras,HND,15,-86.5,2012,11424.11282,No Stress
Honduras,HND,15,-86.5,2013,11195.78823,No Stress
Hong Kong,HKG,22.25,114.1667,1962,,-
Hong Kong,HKG,22.25,114.1667,1967,,-
Hong Kong,HKG,22.25,114.1667,1972,,-
Hong Kong,HKG,22.25,114.1667,1977,,-
Hong Kong,HKG,22.25,114.1667,1982,,-
Hong Kong,HKG,22.25,114.1667,1987,,-
Hong Kong,HKG,22.25,114.1667,1992,,-
Hong Kong,HKG,22.25,114.1667,1997,,-
Hong Kong,HKG,22.25,114.1667,2002,,-
Hong Kong,HKG,22.25,114.1667,2007,,-
Hong Kong,HKG,22.25,114.1667,2012,,-
Hong Kong,HKG,22.25,114.1667,2013,,-
Hungary,HUN,47,20,1962,596.3186862,Scarcity
Hungary,HUN,47,20,1967,587.2792955,Scarcity
Hungary,HUN,47,20,1972,577.0069094,Scarcity
Hungary,HUN,47,20,1977,563.4844602,Scarcity
Hungary,HUN,47,20,1982,560.4577445,Scarcity
Hungary,HUN,47,20,1987,565.358186,Scarcity
Hungary,HUN,47,20,1992,578.6288637,Scarcity
Hungary,HUN,47,20,1997,583.0628408,Scarcity
Hungary,HUN,47,20,2002,590.6321024,Scarcity
Hungary,HUN,47,20,2007,596.6717649,Scarcity
Hungary,HUN,47,20,2012,604.8166387,Scarcity
Hungary,HUN,47,20,2013,606.4343289,Scarcity
Iceland,ISL,65,-18,1962,932129.9718,No Stress
Iceland,ISL,65,-18,1967,855341.6083,No Stress
Iceland,ISL,65,-18,1972,812864.2947,No Stress
Iceland,ISL,65,-18,1977,766459.7225,No Stress
Iceland,ISL,65,-18,1982,726930.6423,No Stress
Iceland,ISL,65,-18,1987,691453.2313,No Stress
Iceland,ISL,65,-18,1992,651198.7803,No Stress
Iceland,ISL,65,-18,1997,627010.1207,No Stress
Iceland,ISL,65,-18,2002,591257.0473,No Stress
Iceland,ISL,65,-18,2007,545630.7813,No Stress
Iceland,ISL,65,-18,2012,530063.9818,No Stress
Iceland,ISL,65,-18,2013,525073.8192,No Stress
India,IND,20,77,1962,3089.993536,No Stress
India,IND,20,77,1967,2782.255351,No Stress
India,IND,20,77,1972,2489.674681,No Stress
India,IND,20,77,1977,2218.012052,No Stress
India,IND,20,77,1982,1976.912095,No Stress
India,IND,20,77,1987,1771.345093,No Stress
India,IND,20,77,1992,1600.000644,Stress
India,IND,20,77,1997,1459.927517,Stress
India,IND,20,77,2002,1342.985339,Stress
India,IND,20,77,2007,1247.52474,Stress
India,IND,20,77,2012,1169.253266,Stress
India,IND,20,77,2013,1154.823316,Stress
Indonesia,IDN,-5,120,1962,21686.09041,No Stress
Indonesia,IDN,-5,120,1967,19118.27428,No Stress
Indonesia,IDN,-5,120,1972,16828.58393,No Stress
Indonesia,IDN,-5,120,1977,14889.2424,No Stress
Indonesia,IDN,-5,120,1982,13258.40759,No Stress
Indonesia,IDN,-5,120,1987,11943.98332,No Stress
Indonesia,IDN,-5,120,1992,10918.42102,No Stress
Indonesia,IDN,-5,120,1997,10092.45448,No Stress
Indonesia,IDN,-5,120,2002,9389.025773,No Stress
Indonesia,IDN,-5,120,2007,8741.288715,No Stress
Indonesia,IDN,-5,120,2012,8178.585934,No Stress
Indonesia,IDN,-5,120,2013,8080.34299,No Stress
"Iran, Islamic Republic of",IRN,32,53,1962,5555.53514,No Stress
"Iran, Islamic Republic of",IRN,32,53,1967,4868.551201,No Stress
"Iran, Islamic Republic of",IRN,32,53,1972,4257.197969,No Stress
"Iran, Islamic Republic of",IRN,32,53,1977,3672.217259,No Stress
"Iran, Islamic Republic of",IRN,32,53,1982,3052.226807,No Stress
"Iran, Islamic Republic of",IRN,32,53,1987,2501.074684,No Stress
"Iran, Islamic Republic of",IRN,32,53,1992,2203.834751,No Stress
"Iran, Islamic Republic of",IRN,32,53,1997,2054.601852,No Stress
"Iran, Islamic Republic of",IRN,32,53,2002,1897.315401,No Stress
"Iran, Islamic Republic of",IRN,32,53,2007,1789.463829,No Stress
"Iran, Islamic Republic of",IRN,32,53,2012,1681.399235,Stress
"Iran, Islamic Republic of",IRN,32,53,2013,1659.195595,Stress
Iraq,IRQ,33,44,1962,4586.785367,No Stress
Iraq,IRQ,33,44,1967,3934.104202,No Stress
Iraq,IRQ,33,44,1972,3320.802963,No Stress
Iraq,IRQ,33,44,1977,2824.737025,No Stress
Iraq,IRQ,33,44,1982,2438.363099,No Stress
Iraq,IRQ,33,44,1987,2159.260291,No Stress
Iraq,IRQ,33,44,1992,1897.87625,No Stress
Iraq,IRQ,33,44,1997,1622.598594,Stress
Iraq,IRQ,33,44,2002,1394.707489,Stress
Iraq,IRQ,33,44,2007,1224.746987,Stress
Iraq,IRQ,33,44,2012,1080.47683,Stress
Iraq,IRQ,33,44,2013,1053.341072,Stress
Ireland,IRL,53,-8,1962,17277.55152,No Stress
Ireland,IRL,53,-8,1967,16882.2891,No Stress
Ireland,IRL,53,-8,1972,16135.14003,No Stress
Ireland,IRL,53,-8,1977,14929.01103,No Stress
Ireland,IRL,53,-8,1982,14057.03138,No Stress
Ireland,IRL,53,-8,1987,13841.58504,No Stress
Ireland,IRL,53,-8,1992,13770.11772,No Stress
Ireland,IRL,53,-8,1997,13336.34172,No Stress
Ireland,IRL,53,-8,2002,12462.01945,No Stress
Ireland,IRL,53,-8,2007,11139.04207,No Stress
Ireland,IRL,53,-8,2012,10682.60308,No Stress
Ireland,IRL,53,-8,2013,10657.83183,No Stress
Isle of Man,IMN,54.23,-4.55,1962,,-
Isle of Man,IMN,54.23,-4.55,1967,,-
Isle of Man,IMN,54.23,-4.55,1972,,-
Isle of Man,IMN,54.23,-4.55,1977,,-
Isle of Man,IMN,54.23,-4.55,1982,,-
Isle of Man,IMN,54.23,-4.55,1987,,-
Isle of Man,IMN,54.23,-4.55,1992,,-
Isle of Man,IMN,54.23,-4.55,1997,,-
Isle of Man,IMN,54.23,-4.55,2002,,-
Isle of Man,IMN,54.23,-4.55,2007,,-
Isle of Man,IMN,54.23,-4.55,2012,,-
Isle of Man,IMN,54.23,-4.55,2013,,-
Israel,ISR,31.5,34.75,1962,327.0824248,Absolute Scarcity
Israel,ISR,31.5,34.75,1967,273.2240437,Absolute Scarcity
Israel,ISR,31.5,34.75,1972,238.2465057,Absolute Scarcity
Israel,ISR,31.5,34.75,1977,207.5837254,Absolute Scarcity
Israel,ISR,31.5,34.75,1982,186.0580501,Absolute Scarcity
Israel,ISR,31.5,34.75,1987,171.6639963,Absolute Scarcity
Israel,ISR,31.5,34.75,1992,146.3985946,Absolute Scarcity
Israel,ISR,31.5,34.75,1997,128.5126799,Absolute Scarcity
Israel,ISR,31.5,34.75,2002,114.1552511,Absolute Scarcity
Israel,ISR,31.5,34.75,2007,104.4553697,Absolute Scarcity
Israel,ISR,31.5,34.75,2012,94.81069465,Absolute Scarcity
Israel,ISR,31.5,34.75,2013,93.057882,Absolute Scarcity
Italy,ITA,42.8333,12.8333,1962,3586.909843,No Stress
Italy,ITA,42.8333,12.8333,1967,3449.872875,No Stress
Italy,ITA,42.8333,12.8333,1972,3355.930237,No Stress
Italy,ITA,42.8333,12.8333,1977,3261.525503,No Stress
Italy,ITA,42.8333,12.8333,1982,3227.600787,No Stress
Italy,ITA,42.8333,12.8333,1987,3224.271624,No Stress
Italy,ITA,42.8333,12.8333,1992,3213.192958,No Stress
Italy,ITA,42.8333,12.8333,1997,3207.924181,No Stress
Italy,ITA,42.8333,12.8333,2002,3198.443324,No Stress
Italy,ITA,42.8333,12.8333,2007,3122.951365,No Stress
Italy,ITA,42.8333,12.8333,2012,3065.180844,No Stress
Italy,ITA,42.8333,12.8333,2013,3029.852866,No Stress
Jamaica,JAM,18.25,-77.5,1962,5602.73154,No Stress
Jamaica,JAM,18.25,-77.5,1967,5213.175297,No Stress
Jamaica,JAM,18.25,-77.5,1972,4884.783722,No Stress
Jamaica,JAM,18.25,-77.5,1977,4566.380774,No Stress
Jamaica,JAM,18.25,-77.5,1982,4274.351166,No Stress
Jamaica,JAM,18.25,-77.5,1987,4000.680677,No Stress
Jamaica,JAM,18.25,-77.5,1992,3881.068606,No Stress
Jamaica,JAM,18.25,-77.5,1997,3711.0276,No Stress
Jamaica,JAM,18.25,-77.5,2002,3595.828014,No Stress
Jamaica,JAM,18.25,-77.5,2007,3532.043985,No Stress
Jamaica,JAM,18.25,-77.5,2012,3472.923641,No Stress
Jamaica,JAM,18.25,-77.5,2013,3464.059462,No Stress
Japan,JPN,36,138,1962,4487.01895,No Stress
Japan,JPN,36,138,1967,4269.049392,No Stress
Japan,JPN,36,138,1972,4011.643094,No Stress
Japan,JPN,36,138,1977,3776.468212,No Stress
Japan,JPN,36,138,1982,3630.254371,No Stress
Japan,JPN,36,138,1987,3521.963126,No Stress
Japan,JPN,36,138,1992,3461.349604,No Stress
Japan,JPN,36,138,1997,3411.155271,No Stress
Japan,JPN,36,138,2002,3374.004473,No Stress
Japan,JPN,36,138,2007,3359.348755,No Stress
Japan,JPN,36,138,2012,3370.923336,No Stress
Japan,JPN,36,138,2013,3376.823124,No Stress
Jordan,JOR,31,36,1962,723.154736,Scarcity
Jordan,JOR,31,36,1967,533.4726724,Scarcity
Jordan,JOR,31,36,1972,417.4935937,Absolute Scarcity
Jordan,JOR,31,36,1977,350.3490648,Absolute Scarcity
Jordan,JOR,31,36,1982,289.0130543,Absolute Scarcity
Jordan,JOR,31,36,1987,239.6345748,Absolute Scarcity
Jordan,JOR,31,36,1992,182.6948835,Absolute Scarcity
Jordan,JOR,31,36,1997,153.4653465,Absolute Scarcity
Jordan,JOR,31,36,2002,135.371179,Absolute Scarcity
Jordan,JOR,31,36,2007,120.4734146,Absolute Scarcity
Jordan,JOR,31,36,2012,107.9455524,Absolute Scarcity
Jordan,JOR,31,36,2013,105.5727554,Absolute Scarcity
Kazakhstan,KAZ,48,68,1962,,-
Kazakhstan,KAZ,48,68,1967,,-
Kazakhstan,KAZ,48,68,1972,,-
Kazakhstan,KAZ,48,68,1977,,-
Kazakhstan,KAZ,48,68,1982,,-
Kazakhstan,KAZ,48,68,1987,,-
Kazakhstan,KAZ,48,68,1992,3914.449062,No Stress
Kazakhstan,KAZ,48,68,1997,4196.637955,No Stress
Kazakhstan,KAZ,48,68,2002,4330.723817,No Stress
Kazakhstan,KAZ,48,68,2007,4155.851335,No Stress
Kazakhstan,KAZ,48,68,2012,3832.313219,No Stress
Kazakhstan,KAZ,48,68,2013,3777.455897,No Stress
Kenya,KEN,1,38,1962,2398.894979,No Stress
Kenya,KEN,1,38,1967,2038.507305,No Stress
Kenya,KEN,1,38,1972,1713.128165,No Stress
Kenya,KEN,1,38,1977,1424.909147,Stress
Kenya,KEN,1,38,1982,1178.825962,Stress
Kenya,KEN,1,38,1987,979.2617899,Scarcity
Kenya,KEN,1,38,1992,826.7783193,Scarcity
Kenya,KEN,1,38,1997,715.1828517,Scarcity
Kenya,KEN,1,38,2002,627.2627671,Scarcity
Kenya,KEN,1,38,2007,548.3109057,Scarcity
Kenya,KEN,1,38,2012,479.4092455,Absolute Scarcity
Kenya,KEN,1,38,2013,466.7029853,Absolute Scarcity
Kiribati,KIR,1.4167,173,1962,,-
Kiribati,KIR,1.4167,173,1967,,-
Kiribati,KIR,1.4167,173,1972,,-
Kiribati,KIR,1.4167,173,1977,,-
Kiribati,KIR,1.4167,173,1982,,-
Kiribati,KIR,1.4167,173,1987,,-
Kiribati,KIR,1.4167,173,1992,,-
Kiribati,KIR,1.4167,173,1997,,-
Kiribati,KIR,1.4167,173,2002,,-
Kiribati,KIR,1.4167,173,2007,,-
Kiribati,KIR,1.4167,173,2012,,-
Kiribati,KIR,1.4167,173,2013,,-
"Korea, Democratic People's Republic of",PRK,40,127,1962,5643.663627,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,1967,5067.377975,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,1972,4403.659691,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,1977,3997.892216,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,1982,3743.175479,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,1987,3465.297912,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,1992,3215.26589,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,1997,3012.477096,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,2002,2881.961027,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,2007,2778.70067,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,2012,2705.629017,No Stress
"Korea, Democratic People's Republic of",PRK,40,127,2013,2691.251585,No Stress
"Korea, Republic of",KOR,37,127.5,1962,2445.967134,No Stress
"Korea, Republic of",KOR,37,127.5,1967,2152.269642,No Stress
"Korea, Republic of",KOR,37,127.5,1972,1935.508556,No Stress
"Korea, Republic of",KOR,37,127.5,1977,1781.016289,No Stress
"Korea, Republic of",KOR,37,127.5,1982,1649.021501,Stress
"Korea, Republic of",KOR,37,127.5,1987,1558.081856,Stress
"Korea, Republic of",KOR,37,127.5,1992,1482.354767,Stress
"Korea, Republic of",KOR,37,127.5,1997,1411.2067,Stress
"Korea, Republic of",KOR,37,127.5,2002,1361.760452,Stress
"Korea, Republic of",KOR,37,127.5,2007,1334.42661,Stress
"Korea, Republic of",KOR,37,127.5,2012,1296.884811,Stress
"Korea, Republic of",KOR,37,127.5,2013,1291.326711,Stress
Kuwait,KWT,29.3375,47.6581,1962,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,1967,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,1972,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,1977,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,1982,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,1987,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,1992,,-
Kuwait,KWT,29.3375,47.6581,1997,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,2002,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,2007,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,2012,0,Absolute Scarcity
Kuwait,KWT,29.3375,47.6581,2013,0,Absolute Scarcity
Kyrgyzstan,KGZ,41,75,1962,,-
Kyrgyzstan,KGZ,41,75,1967,,-
Kyrgyzstan,KGZ,41,75,1972,,-
Kyrgyzstan,KGZ,41,75,1977,,-
Kyrgyzstan,KGZ,41,75,1982,,-
Kyrgyzstan,KGZ,41,75,1987,,-
Kyrgyzstan,KGZ,41,75,1992,10836.24928,No Stress
Kyrgyzstan,KGZ,41,75,1997,10418.61852,No Stress
Kyrgyzstan,KGZ,41,75,2002,9804.235879,No Stress
Kyrgyzstan,KGZ,41,75,2007,9287.4497,No Stress
Kyrgyzstan,KGZ,41,75,2012,8726.280497,No Stress
Kyrgyzstan,KGZ,41,75,2013,8554.794042,No Stress
Lao People's Democratic Republic,LAO,18,105,1962,85778.55527,No Stress
Lao People's Democratic Republic,LAO,18,105,1967,76328.19681,No Stress
Lao People's Democratic Republic,LAO,18,105,1972,67114.75636,No Stress
Lao People's Democratic Republic,LAO,18,105,1977,60830.61262,No Stress
Lao People's Democratic Republic,LAO,18,105,1982,56111.39763,No Stress
Lao People's Democratic Republic,LAO,18,105,1987,48929.16065,No Stress
Lao People's Democratic Republic,LAO,18,105,1992,42331.55255,No Stress
Lao People's Democratic Republic,LAO,18,105,1997,37357.32992,No Stress
Lao People's Democratic Republic,LAO,18,105,2002,34335.72367,No Stress
Lao People's Democratic Republic,LAO,18,105,2007,31663.26253,No Stress
Lao People's Democratic Republic,LAO,18,105,2012,28649.55708,No Stress
Lao People's Democratic Republic,LAO,18,105,2013,28125.21096,No Stress
Latvia,LVA,57,25,1962,,-
Latvia,LVA,57,25,1967,,-
Latvia,LVA,57,25,1972,,-
Latvia,LVA,57,25,1977,,-
Latvia,LVA,57,25,1982,,-
Latvia,LVA,57,25,1987,,-
Latvia,LVA,57,25,1992,6403.150626,No Stress
Latvia,LVA,57,25,1997,6880.815964,No Stress
Latvia,LVA,57,25,2002,7246.210565,No Stress
Latvia,LVA,57,25,2007,7607.967005,No Stress
Latvia,LVA,57,25,2012,8228.797942,No Stress
Latvia,LVA,57,25,2013,8317.40489,No Stress
Lebanon,LBN,33.8333,35.8333,1962,2493.149034,No Stress
Lebanon,LBN,33.8333,35.8333,1967,2207.048762,No Stress
Lebanon,LBN,33.8333,35.8333,1972,1986.144162,No Stress
Lebanon,LBN,33.8333,35.8333,1977,1841.744992,No Stress
Lebanon,LBN,33.8333,35.8333,1982,1823.513523,No Stress
Lebanon,LBN,33.8333,35.8333,1987,1796.284834,No Stress
Lebanon,LBN,33.8333,35.8333,1992,1701.000897,No Stress
Lebanon,LBN,33.8333,35.8333,1997,1552.032872,Stress
Lebanon,LBN,33.8333,35.8333,2002,1365.341489,Stress
Lebanon,LBN,33.8333,35.8333,2007,1159.472662,Stress
Lebanon,LBN,33.8333,35.8333,2012,1084.773219,Stress
Lebanon,LBN,33.8333,35.8333,2013,1074.452868,Stress
Lesotho,LSO,-29.5,28.5,1962,5930.310349,No Stress
Lesotho,LSO,-29.5,28.5,1967,5386.355116,No Stress
Lesotho,LSO,-29.5,28.5,1972,4863.844893,No Stress
Lesotho,LSO,-29.5,28.5,1977,4326.476048,No Stress
Lesotho,LSO,-29.5,28.5,1982,3806.282768,No Stress
Lesotho,LSO,-29.5,28.5,1987,3440.237225,No Stress
Lesotho,LSO,-29.5,28.5,1992,3149.919295,No Stress
Lesotho,LSO,-29.5,28.5,1997,2902.847844,No Stress
Lesotho,LSO,-29.5,28.5,2002,2773.819178,No Stress
Lesotho,LSO,-29.5,28.5,2007,2674.119432,No Stress
Lesotho,LSO,-29.5,28.5,2012,2549.298212,No Stress
Lesotho,LSO,-29.5,28.5,2013,2521.131955,No Stress
Liberia,LBR,6.5,-9.5,1962,170901.1704,No Stress
Liberia,LBR,6.5,-9.5,1967,152077.4926,No Stress
Liberia,LBR,6.5,-9.5,1972,133568.7706,No Stress
Liberia,LBR,6.5,-9.5,1977,115988.2226,No Stress
Liberia,LBR,6.5,-9.5,1982,98216.14919,No Stress
Liberia,LBR,6.5,-9.5,1987,91066.22153,No Stress
Liberia,LBR,6.5,-9.5,1992,98586.66162,No Stress
Liberia,LBR,6.5,-9.5,1997,84556.22778,No Stress
Liberia,LBR,6.5,-9.5,2002,65132.30162,No Stress
Liberia,LBR,6.5,-9.5,2007,56781.17727,No Stress
Liberia,LBR,6.5,-9.5,2012,47727.74187,No Stress
Liberia,LBR,6.5,-9.5,2013,46575.78334,No Stress
Libyan Arab Jamahiriya,LBY,25,17,1962,456.9065339,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,1967,379.0005539,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,1972,311.4876651,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,1977,255.8217726,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,1982,209.4364902,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,1987,176.6879441,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,1992,156.9783374,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,1997,142.1508273,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,2002,131.0765939,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,2007,121.063114,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,2012,113.7356423,Absolute Scarcity
Libyan Arab Jamahiriya,LBY,25,17,2013,112.8755349,Absolute Scarcity
Liechtenstein,LIE,47.1667,9.5333,1962,,-
Liechtenstein,LIE,47.1667,9.5333,1967,,-
Liechtenstein,LIE,47.1667,9.5333,1972,,-
Liechtenstein,LIE,47.1667,9.5333,1977,,-
Liechtenstein,LIE,47.1667,9.5333,1982,,-
Liechtenstein,LIE,47.1667,9.5333,1987,,-
Liechtenstein,LIE,47.1667,9.5333,1992,,-
Liechtenstein,LIE,47.1667,9.5333,1997,,-
Liechtenstein,LIE,47.1667,9.5333,2002,,-
Liechtenstein,LIE,47.1667,9.5333,2007,,-
Liechtenstein,LIE,47.1667,9.5333,2012,,-
Liechtenstein,LIE,47.1667,9.5333,2013,,-
Lithuania,LTU,56,24,1962,,-
Lithuania,LTU,56,24,1967,,-
Lithuania,LTU,56,24,1972,,-
Lithuania,LTU,56,24,1977,,-
Lithuania,LTU,56,24,1982,,-
Lithuania,LTU,56,24,1987,,-
Lithuania,LTU,56,24,1992,4205.275837,No Stress
Lithuania,LTU,56,24,1997,4352.280766,No Stress
Lithuania,LTU,56,24,2002,4519.226608,No Stress
Lithuania,LTU,56,24,2007,4815.408316,No Stress
Lithuania,LTU,56,24,2012,5207.8923,No Stress
Lithuania,LTU,56,24,2013,5260.864141,No Stress
Luxembourg,LUX,49.75,6.1667,1962,3117.692907,No Stress
Luxembourg,LUX,49.75,6.1667,1967,2985.119181,No Stress
Luxembourg,LUX,49.75,6.1667,1972,2885.170225,No Stress
Luxembourg,LUX,49.75,6.1667,1977,2767.338761,No Stress
Luxembourg,LUX,49.75,6.1667,1982,2735.790986,No Stress
Luxembourg,LUX,49.75,6.1667,1987,2697.235334,No Stress
Luxembourg,LUX,49.75,6.1667,1992,2549.882068,No Stress
Luxembourg,LUX,49.75,6.1667,1997,2384.074383,No Stress
Luxembourg,LUX,49.75,6.1667,2002,2241.273043,No Stress
Luxembourg,LUX,49.75,6.1667,2007,2083.363716,No Stress
Luxembourg,LUX,49.75,6.1667,2012,1883.430707,No Stress
Luxembourg,LUX,49.75,6.1667,2013,1840.400471,No Stress
Macao,MAC,22.1667,113.55,1962,,-
Macao,MAC,22.1667,113.55,1967,,-
Macao,MAC,22.1667,113.55,1972,,-
Macao,MAC,22.1667,113.55,1977,,-
Macao,MAC,22.1667,113.55,1982,,-
Macao,MAC,22.1667,113.55,1987,,-
Macao,MAC,22.1667,113.55,1992,,-
Macao,MAC,22.1667,113.55,1997,,-
Macao,MAC,22.1667,113.55,2002,,-
Macao,MAC,22.1667,113.55,2007,,-
Macao,MAC,22.1667,113.55,2012,,-
Macao,MAC,22.1667,113.55,2013,,-
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,1962,,-
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,1967,,-
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,1972,,-
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,1977,,-
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,1982,,-
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,1987,,-
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,1992,2709.374436,No Stress
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,1997,2711.269391,No Stress
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,2002,2603.11091,No Stress
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,2007,2575.574019,No Stress
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,2012,2564.620116,No Stress
"Macedonia, the former Yugoslav Republic of",MKD,41.8333,22,2013,2562.693448,No Stress
Madagascar,MDG,-20,47,1962,62959.18638,No Stress
Madagascar,MDG,-20,47,1967,55498.19096,No Stress
Madagascar,MDG,-20,47,1972,48472.58846,No Stress
Madagascar,MDG,-20,47,1977,41959.31839,No Stress
Madagascar,MDG,-20,47,1982,36548.22908,No Stress
Madagascar,MDG,-20,47,1987,31902.33229,No Stress
Madagascar,MDG,-20,47,1992,27479.02604,No Stress
Madagascar,MDG,-20,47,1997,23518.34595,No Stress
Madagascar,MDG,-20,47,2002,20136.19838,No Stress
Madagascar,MDG,-20,47,2007,17397.1194,No Stress
Madagascar,MDG,-20,47,2012,15116.23307,No Stress
Madagascar,MDG,-20,47,2013,14700.20459,No Stress
Malawi,MWI,-13.5,34,1962,4369.625956,No Stress
Malawi,MWI,-13.5,34,1967,3863.696265,No Stress
Malawi,MWI,-13.5,34,1972,3353.964161,No Stress
Malawi,MWI,-13.5,34,1977,2847.475856,No Stress
Malawi,MWI,-13.5,34,1982,2460.635548,No Stress
Malawi,MWI,-13.5,34,1987,1980.358379,No Stress
Malawi,MWI,-13.5,34,1992,1653.784431,Stress
Malawi,MWI,-13.5,34,1997,1551.287795,Stress
Malawi,MWI,-13.5,34,2002,1353.257351,Stress
Malawi,MWI,-13.5,34,2007,1176.920287,Stress
Malawi,MWI,-13.5,34,2012,1014.680618,Stress
Malawi,MWI,-13.5,34,2013,986.3977944,Scarcity
Malaysia,MYS,2.5,112.5,1962,66584.94322,No Stress
Malaysia,MYS,2.5,112.5,1967,57358.04872,No Stress
Malaysia,MYS,2.5,112.5,1972,50610.46694,No Stress
Malaysia,MYS,2.5,112.5,1977,44990.13514,No Stress
Malaysia,MYS,2.5,112.5,1982,39880.12584,No Stress
Malaysia,MYS,2.5,112.5,1987,34723.26159,No Stress
Malaysia,MYS,2.5,112.5,1992,30200.29251,No Stress
Malaysia,MYS,2.5,112.5,1997,26598.38525,No Stress
Malaysia,MYS,2.5,112.5,2002,23757.0603,No Stress
Malaysia,MYS,2.5,112.5,2007,21630.63755,No Stress
Malaysia,MYS,2.5,112.5,2012,19835.89084,No Stress
Malaysia,MYS,2.5,112.5,2013,19517.47091,No Stress
Maldives,MDV,3.25,73,1962,319.8089674,Absolute Scarcity
Maldives,MDV,3.25,73,1967,282.8267592,Absolute Scarcity
Maldives,MDV,3.25,73,1972,246.7247292,Absolute Scarcity
Maldives,MDV,3.25,73,1977,211.6611164,Absolute Scarcity
Maldives,MDV,3.25,73,1982,181.7597984,Absolute Scarcity
Maldives,MDV,3.25,73,1987,152.661656,Absolute Scarcity
Maldives,MDV,3.25,73,1992,131.6580577,Absolute Scarcity
Maldives,MDV,3.25,73,1997,117.028871,Absolute Scarcity
Maldives,MDV,3.25,73,2002,106.1034225,Absolute Scarcity
Maldives,MDV,3.25,73,2007,97.32707412,Absolute Scarcity
Maldives,MDV,3.25,73,2012,88.64148067,Absolute Scarcity
Maldives,MDV,3.25,73,2013,86.95072502,Absolute Scarcity
Mali,MLI,17,-4,1962,11526.82831,No Stress
Mali,MLI,17,-4,1967,10911.95182,No Stress
Mali,MLI,17,-4,1972,10181.37612,No Stress
Mali,MLI,17,-4,1977,9380.289604,No Stress
Mali,MLI,17,-4,1982,8565.975716,No Stress
Mali,MLI,17,-4,1987,7880.230996,No Stress
Mali,MLI,17,-4,1992,7209.161691,No Stress
Mali,MLI,17,-4,1997,6340.982531,No Stress
Mali,MLI,17,-4,2002,5513.356934,No Stress
Mali,MLI,17,-4,2007,4714.894643,No Stress
Mali,MLI,17,-4,2012,4039.432401,No Stress
Mali,MLI,17,-4,2013,3921.145759,No Stress
Malta,MLT,35.8333,14.5833,1962,155.9123186,Absolute Scarcity
Malta,MLT,35.8333,14.5833,1967,162.092762,Absolute Scarcity
Malta,MLT,35.8333,14.5833,1972,166.9697471,Absolute Scarcity
Malta,MLT,35.8333,14.5833,1977,164.51119,Absolute Scarcity
